ham	Hey happy birthday...
ham	Nice.nice.how is it working?
ham	"Also sir i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend."
spam	FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
ham	Well then you have a great weekend!
ham	Sorry de i went to shop.
ham	"Dear SirSalam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards."
ham	"In case you wake up wondering where I am I forgot I have to take care of something for grandma today should be done before the parade"
ham	But i have to. I like to have love and arrange.
ham	Can not use foreign stamps in this country. Good lecture .
ham	"So many people seems to be special at first sight But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
ham	"Call me when you/carlos is/are here my phone's vibrate is acting up and I might not hear texts"
ham	happened here while you were adventuring
ham	"Fighting with the world is easy u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
ham	Die... Now i have e toot fringe again...
ham	"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
ham	oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight
ham	"Shit that is really shocking and scary cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night save on taxi?"
spam	FROM 88066 LOST £12 HELP
ham	Just finished eating. Got u a plate. NOT leftovers this time.
ham	I have a sore throat. It's scratches when I talk
ham	Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam
ham	Thankyou so much for the call. I appreciate your care.
ham	ARE YOU IN TOWN? THIS IS V. IMPORTANT
ham	Lol great now im getting hungry.
ham	This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again!
ham	No need for the drug anymore.
ham	"Tunde how are you doing. This is just wishing you a great day. Abiola."
ham	How much is blackberry bold2 in nigeria.
ham	i cant talk to you now.i will call when i can.dont keep calling.
spam	"You've won tkts to the EURO2004 CUP FINAL or £800 CASH to collect CALL 09058099801 b4190604 POBOX 7876150ppm"
ham	Got it. Seventeen pounds for seven hundred ml – hope ok.
ham	"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8"
ham	"Jolly good! By the way  will give u tickets for sat eve 7.30. Speak before then x"
ham	Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway
spam	"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy just call 087104711148 NOW! Only 10p per minute. BT-national-rate"
ham	Going on nothing great.bye
ham	Mom wants to know where you at
spam	Money i have won wining number 946 wot do i do next
ham	K. I will sent it again
ham	Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
ham	I wont get concentration dear you know you are my mind and everything :-)
ham	Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
ham	WHITE FUDGE OREOS ARE IN STORES
spam	"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates play java games Dload polyH music noline rentl. bx420. ip4. 5we. 150pm"
ham	Aight ill get on fb in a couple minutes
ham	"I do know what u mean  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!"
ham	Ok then i'll let him noe later n ask him call u tmr...
ham	"Nah man my car is meant to be crammed full of people"
ham	You will be in the place of that man
ham	Probably a couple hours tops
ham	"Cool I'll text you in a few"
ham	Oi when you gonna ring
ham	"Japanese Proverb: If one Can do it U too Can do it If none Can do itU must do it Indian version: If one Can do it LET HIM DO it.. If none Can do itLEAVE it!! And finally Kerala version: If one can do it Stop him doing it.. If none can do it Make a strike against it ..."
ham	When ü login dat time... Dad fetching ü home now?
ham	Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?
ham	Here got lots of hair dresser fr china.
ham	IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
ham	It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
ham	"Rose for redred for bloodblood for heartheart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
ham	"&lt;#&gt;  is fast approaching. So Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day Happy FriendshipMotherFatherTeachersChildrens Day &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj"
ham	Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
ham	Are you free now?can i call now?
ham	What is this 'hex' place you talk of? Explain!
ham	Ok. There may be a free gym about.
ham	Can you do online transaction?
ham	MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED
ham	Ü got wat to buy tell us then ü no need to come in again.
ham	S..antha num corrct dane
ham	Sorry i'm not free...
ham	Gibbs unsold.mike hussey
ham	If I die I want u to have all my stuffs.
ham	"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said'' do u mind if I go into the bedroom for a minute ? '' ''OK'' I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife My Parents My Kidz My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
ham	"Thank you so much. When we skyped wit kz and sura we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
ham	"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
ham	I anything lor.
ham	I called and said all to him:)then he have to choose this future.
ham	Yes :)it completely in out of form:)clark also utter waste.
ham	"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much but only doing 40mph. Hey ho"
ham	I.ll get there tomorrow and send it to you
ham	Cab is available.they pick up and drop at door steps.
ham	You should get more chicken broth if you want ramen unless there's some I don't know about
ham	Dear :-/ why you mood off. I cant drive so i brother to drive
ham	Draw va?i dont think so:)
ham	"Send ur birthdate with month and year I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must."
ham	Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
ham	Its ok my arm is feeling weak cuz i got a shot so we can go another time
ham	Re your call; You didn't see my facebook huh?
ham	Joy's father is John. Then John is the NAME of Joy's father. Mandan
ham	Send me your resume:-)
ham	Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
ham	Then what about further plan?
ham	Is there any training tomorrow?
ham	How are you. Its been ages. How's abj
ham	"K wat s tht incident?"
ham	Yup but not studying surfing lor. I'm in e lazy mode today.
ham	No plm i will come da. On the way.
ham	"Theoretically yeah he could be able to come"
ham	Check audrey's status right now
spam	"Free msg. Sorry a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service."
ham	Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!
ham	They did't play one day last year know even though they have very good team.. Like india.
ham	All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
spam	"all the lastest from Stereophonics Marley Dizzee Racal Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468"
ham	aathi..where are you dear..
ham	Am okay. Will soon be over. All the best
ham	Really? I crashed out cuddled on my sofa.
ham	I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
ham	Yes.mum lookin strong:)
ham	"Sir i am waiting for your call once free please call me."
ham	I went to project centre
ham	"The sign of maturity is not when we start saying big things.. But actually it is when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
ham	"Mah b I'll pick it up tomorrow"
ham	Our Prasanth ettans mother passed away last night. Just pray for her and family.
ham	I'm meeting Darren...
ham	"Sorry I'll call later"
ham	Aiyar sorry lor forgot 2 tell u...
ham	I cant wait to see you! How were the photos were useful? :)
ham	Some are lasting as much as 2 hours. You might get lucky.
ham	"Christmas is An occasion that is Celebrated as a Reflection of UR... Values... Desires... Affections...&amp; Traditions.... Have an ideal Christmas..."
spam	"TheMob>Hit the link to get a premium Pink Panther game the new no. 1 from Sugababes a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!"
ham	Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous
spam	Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
spam	Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
ham	Dont know you bring some food
ham	That's my honeymoon outfit. :)
ham	And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
ham	Howz that persons story
spam	Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!
ham	Wat time ü finish?
ham	Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x
ham	Get ready to put on your excellent sub face :)
ham	I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
ham	You best watch what you say cause I get drunk as a motherfucker
ham	Actually I decided I was too hungry so I haven't left yet :V
spam	"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84 M26 3UZ 150p"
ham	Are you available for soiree on June 3rd?
spam	1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m)
ham	Unni thank you dear for the recharge..Rakhesh
ham	"K will do addie &amp; I are doing some art so I'll be here when you get home"
ham	I like you peoples very much:) but am very shy pa.
spam	As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
ham	I will see in half an hour
ham	What is important is that you prevent dehydration by giving her enough fluids
ham	I'm in town now so i'll jus take mrt down later.
ham	"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
ham	Waiting for your call.
ham	How? Izzit still raining?
ham	I dont have that much image in class.
ham	Have you heard from this week?
ham	"Dont worry 1 day very big lambu ji vl come..til then enjoy batchlor party:-)"
ham	"I'm not coming over do whatever you want"
spam	Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*
ham	"Good afternoon babe. How goes that day ? Any job prospects yet ? I miss you my love ... *sighs* ... :-("
ham	Xy trying smth now. U eat already? We havent...
ham	Great! I have to run now so ttyl!
ham	The battery is for mr adewale my uncle. Aka Egbon
ham	"sure but make sure he knows we ain't smokin yet"
ham	S:)8 min to go for lunch:)
ham	Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
ham	"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . ."
spam	"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V Matrix3 StarWars3 etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!"
ham	"Yes but i dont care! I need you bad princess!"
ham	Watching tv lor...
ham	Just do what ever is easier for you
ham	Oops. 4 got that bit.
spam	We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
ham	"Sorry I'll call later"
ham	"Gosh that  what a pain. Spose I better come then."
spam	I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
ham	What about this one then.
ham	"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey your money if you want it)"
ham	Great to hear you are settling well. So what's happenin wit ola?
ham	Am only searching for good dual sim mobile pa.
ham	In da car park
ham	Badrith is only for chennai:)i will surely pick for us:)no competition for him.
spam	Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg
ham	So when do you wanna gym?
ham	I havent lei.. Next mon can?
ham	Lmao you know me so well...
ham	Jokin only lar... :-) depends on which phone my father can get lor...
spam	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
ham	"K jason says he's gonna be around so I'll be up there around  &lt;#&gt;"
spam	"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT"
ham	I've not sent it. He can send me.
ham	I'm also came to room.
ham	S:-)kallis wont play in first two odi:-)
ham	Pls she needs to dat slowly or she will vomit more.
ham	But i juz remembered i gotta bathe my dog today..
spam	"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139 LA32WU. 16 . Remove txtX or stop"
ham	Have a good evening! Ttyl
ham	OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
ham	Yeah sure I'll leave in a min
ham	Dunno da next show aft 6 is 850. Toa payoh got 650.
ham	IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO
ham	Long after I quit. I get on only like 5 minutes a day as it is.
ham	I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
ham	Then anything special?
spam	"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame 1Winaweek age16. 150ppermessSubscription"
spam	"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day B-Blue Day C-Red Day. (Send A B or C)"
ham	Minimum walk is 3miles a day.
ham	I think u have the wrong number.
ham	I will come with karnan car. Please wait till 6pm will directly goto doctor.
ham	Give me a sec to think think about it
ham	"Cool text me when you're ready"
spam	"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123"
ham	Thnx dude. u guys out 2nite?
ham	Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
ham	"Storming msg: Wen u lift d phne u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person bt not his girlfrnd... G o o d n i g h t . . .@"
ham	You call him and tell now infront of them. Call him now.
ham	I can do that! I want to please you both inside and outside the bedroom...
ham	Great escape. I fancy the bridge but needs her lager. See you tomo
spam	Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
ham	Oops i thk i dun haf enuff... I go check then tell ü..
ham	A bloo bloo bloo I'll miss the first bowl
ham	"I'm home my love ... If your still awake ... *loving kiss*"
ham	Update your face book status frequently :)
ham	"Now u sound like manky scouse boy stevelike! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?"
ham	"Night has ended for another day morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
ham	I will come tomorrow di
ham	Tmr timin still da same wat cos i got lesson until 6...
ham	"Hi wlcome back did wonder if you got eaten by a lion or something nothing much"
ham	"Sorry man my stash ran dry last night and I can't pick up more until sunday"
ham	"Haha my legs and neck are killing me and my amigos are hoping to end the night with a burn think I could swing by in like an hour?"
ham	Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
ham	I didnt get anything da
ham	Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.
spam	You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again
ham	"Hiya had a good day? Have you spoken to since the weekend?"
ham	"Sorry I'll call later"
ham	Thanks for understanding. I've been trying to tell sura that.
ham	University of southern california.
spam	Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
ham	It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
ham	I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.
ham	I need details about that online job.
ham	Ok. Very good. Its all about making that money.
ham	That depends. How would you like to be treated? :)
spam	"449050000301 You have won a £2000 price! To claim call 09050000301."
spam	YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
ham	Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
ham	Tell me they're female :V how're you throwing in? We're deciding what all to get now
ham	If you r @ home then come down within 5 min
ham	You flippin your shit yet?
ham	Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
ham	"This is one of the days you have a billion classes right?"
ham	From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
ham	Lol yeah at this point I guess not
ham	"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D"
ham	"Aight let me know when you're gonna be around usf"
ham	BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.
ham	I'm not. She lip synced with shangela.
ham	Jay is snickering and tells me that x is totally fucking up the chords as we speak
ham	Hey leave it. not a big deal:-) take care.
ham	"Goodmorning today i am late for  &lt;DECIMAL&gt; min."
ham	Correct. So how was work today
spam	WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
ham	Near kalainar tv office.thenampet
ham	Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
ham	U r too much close to my heart. If u go away i will be shattered. Plz stay with me.
ham	Hi:)cts employee how are you?
ham	Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
spam	Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
spam	"As a SIM subscriber you are selected to receive a Bonus! Get it delivered to your door Txt the word OK to No: 88600 to claim. 150p/msg EXP. 30Apr"
ham	"Hiya sorry didn't hav signal. I haven't seen or heard from and neither has which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
ham	Then i buy.
ham	COME BACK TO TAMPA FFFFUUUUUUU
ham	Gimme a few was  &lt;#&gt;  minutes ago
ham	Mmm so yummy babe ... Nice jolt to the suzy
ham	"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers ill appreciate. Safe"
ham	What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
spam	"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022 1x150p/wk"
ham	:-( that's not v romantic!
ham	"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*"
spam	"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE TCs POBox334 Stockport SK38xh Cost£1.50/pm Max10mins"
ham	I'll text now! All creepy like so he won't think that we forgot
ham	Nothin comes to my mind. Ü help me buy hanger lor. Ur laptop not heavy?
ham	"Ya ok vikky vl c witin  &lt;#&gt; mins and il reply u.."
ham	"THATS ALRITE GIRL U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx"
ham	No way I'm going back there!
ham	Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
ham	"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night you do whatever you want and i'll do the same. Peace."
ham	Went to ganesh dress shop
ham	Come to mahal bus stop.. &lt;DECIMAL&gt;
ham	No problem. We will be spending a lot of quality time together...
ham	"Jus chillaxin what up"
ham	Is fujitsu s series lifebook good?
ham	"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs Bt her frnds threw thm. Again d boy decided 2 aproach d gal  dt time a truck was speeding towards d gal. Wn it was about 2 hit d girld boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
ham	Can you pls send me that company name. In saibaba colany
ham	Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...
ham	Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...
ham	I cant pick the phone right now. Pls send a message
ham	Also where's the piece
ham	Congrats kano..whr s the treat maga?
spam	For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk
ham	Ü takin linear algebra today?
ham	After the drug she will be able to eat.
ham	"Okay. No no just shining on. That was meant to be signing but that sounds better."
ham	We'll you pay over like  &lt;#&gt; yrs so its not too difficult
ham	Ya very nice. . .be ready on thursday
ham	"Men always needs a beautiful intelligent caring loving adjustable cooperative wife. But the law allows only one wife...."
ham	THANX 4 PUTTIN DA FONE DOWN ON ME!!
ham	Meet after lunch la...
ham	How. Its a little difficult but its a simple way to enter this place
ham	"(No promises on when though haven't even gotten dinner yet)"
ham	"I'm outside islands head towards hard rock and you'll run into me"
spam	U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
ham	"I'm taking derek &amp; taylor to walmart if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready"
ham	"Aight text me tonight and we'll see what's up"
ham	I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...
spam	"Orange customer you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
ham	HI ITS KATE CAN U GIVE ME A RING ASAP XXX
ham	"Er hello things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off"
ham	"Good evening Sir Al Salam Wahleykkum.sharing a happy news.By the grace of God i got an offer from TayseerTISSCO and i joined.Hope you are fine.Inshah Allahmeet you sometime.Rakheshvisitor from India."
ham	Sorry . I will be able to get to you. See you in the morning.
ham	K.k:)apo k.good movie.
ham	No calls..messages..missed calls
ham	"Excellent I'll see what riley's plans are"
ham	What are youdoing later? Sar xxx
ham	Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
ham	Did u got that persons story
ham	"Night has ended for another day morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay."
ham	Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!
ham	I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book
ham	"Sorry da thangam very very sorry i am held up with prasad."
ham	No break time one... How... I come out n get my stuff fr ü?
ham	Lovely smell on this bus and it ain't tobacco...
ham	How would my ip address test that considering my computer isn't a minecraft server
ham	So the sun is anti sleep medicine.
ham	I'm aight. Wat's happening on your side.
spam	"January Male Sale! Hot Gay chat now cheaper call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
spam	"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not GoTo wap. bangb. tv on UR mobile internet/service menu"
ham	"Okey doke. I'm at home but not dressed cos laying around ill! Speak to you later bout times and stuff."
ham	Hi' Test on  &lt;#&gt; rd ....
ham	Actually getting ready to leave the house.
ham	Now am free call me pa.
ham	"I.ll always be there even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
ham	Thanks. Fills me with complete calm and reassurance!
ham	What he said is not the matter. My mind saying some other matter is there.
ham	Call to the number which is available in appointment. And ask to connect the call to waheed fathima.
ham	Shall i get my pouch?
spam	"URGENT! You have won a 1 week FREE membership in our £100000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
ham	NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT
ham	Go fool dont cheat others ok
ham	What class of  &lt;#&gt;  reunion?
spam	FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
ham	"Sorry I'll call later"
ham	Dont show yourself. How far. Put new pictures up on facebook.
ham	I will treasure every moment we spend together...
ham	Oh k.i think most of wi and nz players unsold.
ham	Hi.what you think about match?
spam	"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates play java games Dload polyPH music noline rentl."
spam	You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
spam	Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
ham	Yes.. now only saw your message..
ham	I will see in half an hour
spam	1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+
spam	-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468
ham	"Well am officially in a philosophical hole so if u wanna call am at home ready to be saved!"
spam	FreeMsg>FAV XMAS TONES!Reply REAL
ham	Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
ham	Id onluy matters when getting on from offcampus
ham	He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
ham	Wow v v impressed. Have funs shopping!
ham	So that takes away some money worries
spam	RCT' THNQ Adrian for U text. Rgds Vatian
ham	Or ü go buy wif him then i meet ü later can?
ham	This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...
ham	I will spoil you in bed as well :)
ham	Hello! Good week? Fancy a drink or something later?
ham	Normally i use to drink more water daily:)
ham	"Just wondering the others just took off"
ham	I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-)
ham	Wife.how she knew the time of murder exactly
ham	I dun believe u. I thk u told him.
ham	I dunno lei... Like dun haf...
ham	"I'll see if I can swing by in a bit got some things to take care of here firsg"
ham	So lets make it saturday or monday as per convenience.
